,COOL_COST_log,HEAT_COST_log,WATERHEAT_COST_log,ELECT_COST_log,TOT_COST_log
5380,4.09567700745588,6.330095167028923,5.037731519757957,6.9072351437352495,7.4798020524887505
3808,4.870453263496394,6.308335207649436,5.0107686185414915,7.112580061537352,7.627466490667634
4750,4.773899789262579,6.109603075125022,5.5331523064518295,6.536778550332545,7.318897574654589
4542,5.634325209640981,4.7430172526802155,6.028952991518973,7.4877785532664225,7.860574642068057
3904,4.339380059952409,5.477843352706523,6.809745458424692,7.580291505637957,8.064268483545085
2463,5.656131661180196,7.322351900956134,6.372841859687058,7.538223541603527,8.35726150036409
3289,4.979282216438233,5.395943045332477,6.177902619413777,7.085081044231021,7.620155916463969
2646,6.943498799857153,6.865859791808102,5.7987289519651535,5.92508433109104,7.899728457160535
1008,4.452252079563379,5.126223329909519,6.955192146906758,7.738152554215338,8.18702384975477
420,5.138969873313903,5.389300014259908,5.243174567050828,6.3796478479816185,7.06097409618883
2247,4.448399410038141,5.673288902319858,6.534704116612409,7.422092729061244,7.913755079135807
388,4.981412435419354,4.990636647589566,5.543848436739876,6.77520626081264,7.259277972846119
3347,0.0,0.0,5.487117889439699,6.163272697885032,6.573037502395446
2751,0.0,6.777737705657411,5.7759790975355925,7.301377199246462,7.893900377816099
2134,6.594714372063466,4.49647076906475,4.931014719534222,7.154755972026894,7.7127210766984335
5362,5.143299644281426,5.1266983328872175,5.111204349017951,6.437607639367406,7.0277758095787135
308,5.614295308154666,6.812960966095591,5.579767561123298,6.802050259545253,7.7602879850529805
3222,6.243370467089844,5.541694824693057,5.920693309550762,7.054864080020348,7.739729182126815
159,3.3217933588748867,4.8059863254182105,5.170597624945666,7.046029158218577,7.293874455492763
2834,4.697293474863897,6.017034823219513,5.421949926993312,6.771121937427571,7.387474062914442
3971,5.349200576862606,6.014814795716197,5.797029922430225,7.322880246717883,7.808229588079665
4861,6.156237185095862,6.618605463255322,5.670777073042218,7.289050637783097,7.996987041094439
3630,5.416411464930505,6.083154545592635,5.322082720098297,6.7730346080178245,7.461209264803751
4726,4.445705411337063,3.5796224681769866,4.817616727753966,6.558708310778773,6.853457475574287
3559,4.274441423993944,6.393155876796572,5.5705938804124555,7.052236502792912,7.642337066377089
2427,4.382901252084542,6.709426284042365,5.107882989643532,7.136228601797236,7.748964642028782
1744,0.0,6.158291682943287,5.517613526133354,7.118453710042406,7.577736181510242
1047,4.738914056037687,7.3741963197388785,5.7220152429172595,6.370106441172269,7.861441983259264
1612,2.822568654544802,3.985087576285151,5.382290800324215,6.741511774800738,7.031714756645164
3419,2.7656899805486246,4.71330684459267,5.69460717672075,6.6235338781593365,7.068316793993528
4141,6.106153913411441,4.8467821415853445,5.174000532040656,6.402663187063907,7.210087019126475
3679,5.448287893124332,5.801393036853965,5.0695957869197645,6.704144710770242,7.336292174658058
5027,5.225316473663546,4.2557545437309505,4.8805266087492365,5.9202101918216785,6.630181940678643
379,5.480097109920938,6.294380000200353,5.232177564043492,6.999915046900737,7.631494708176424
4828,5.049599564114397,4.995453972100592,5.154793356461994,6.527489971895715,7.054138728970464
1937,6.689450004308177,5.462814338429439,5.050240548688615,6.414114479970246,7.497262684782322
1696,5.202852174729969,5.189729426131137,5.91312455565673,6.56696774484325,7.271898267528363
4162,6.5578431299942235,0.0,6.175721729369693,7.2442203727206955,7.856966147768677
4108,4.052654135167892,0.0,4.386640972224627,5.9318472302894785,6.239827401555037
4748,5.5004823994770495,6.571988793260161,5.668776865457387,7.5582454490760975,8.05920034309517
1788,0.0,7.263007210919378,4.996806786159722,6.9045702120373615,7.8513887672479985
4364,0.0,5.010235214074917,5.365742342862826,6.210800860079237,6.756920761272973
3751,6.098725755304782,5.967607210577415,6.331982161571831,7.397537025419759,8.015357040988045
5662,3.6684216122115396,4.755054635525384,5.27658287440203,6.283779620616822,6.784309992999906
5247,4.5653893159762475,6.225409552116048,5.502645003604607,6.8737123380011145,7.501303094319327
5424,0.0,6.966429765225547,5.6132740811346995,6.576441713507059,7.625814560238299
3073,4.334541868102138,6.239788396952491,4.971686543957682,6.529112221917173,7.254955478958325
5620,5.136562850694046,7.602486204755299,6.6443885121770565,7.705298510253079,8.548467027001356
78,7.055269701770687,6.090268616166563,4.935480620495495,7.165454834437955,8.016509299327023
5442,4.314684186203577,6.47920064764894,5.157272101065921,7.0874483844224,7.6467263238289345
1774,4.150567353318379,6.421784856214322,5.238408113794128,7.0042556593076455,7.5833747426738665
4737,5.112048027505986,5.5316884380176825,5.202136808074068,7.228366680654472,7.588430000796608
1417,6.644843864855567,5.751683354640749,5.427677571853744,6.537068338209847,7.6001071433619956
444,0.0,5.739985819616415,5.779353661503276,5.398931636580629,6.749673549359876
326,5.544122200405325,6.784061056635807,6.883780158932421,7.781702025361822,8.413839549528332
5570,0.0,6.775674262624701,4.933394213752808,6.912583603838778,7.609842379111552
5241,0.0,4.335197047317084,5.388706366275717,6.377814791356464,6.782078670894135
4620,5.648692508338241,4.852030263919617,4.870376561674688,6.801916871374362,7.271606412369838
701,4.870376561674688,5.173943911708281,6.4239934380987975,7.101354667947638,7.665776861765286
3093,4.128907006571212,5.780959541839738,5.283152966028264,6.770261761784023,7.280497450919237
820,4.7115102217594185,6.960812516706485,5.1585954233728994,6.521916312009151,7.609123573388652
5100,4.545420181582316,5.091047164390117,5.246392293683117,6.814367250660464,7.211172895819978
4853,0.0,0.0,6.025865973825314,6.767320110040821,7.1561610367349004
5102,0.0,7.024542263188379,6.0656439452822335,7.772356848649732,8.275564844084641
4502,1.8609745382495282,6.1155830269443765,6.003368414110807,7.138835253409861,7.659661813415612
4862,6.048175638692023,5.1028497780840665,4.608863357825709,6.65042134118004,7.2850335099956025
5419,4.664664757773731,4.572130331909891,4.57491714281707,6.823634266316731,7.103502967214505
5297,4.674696248636701,7.044687133477281,5.815115121584316,6.93809047877821,7.869814471417135
3849,6.046213115156183,7.040895345048409,6.007559328439273,7.385968864120589,8.183564906926756
1215,7.046882237188817,5.848055963812626,5.792220611118077,7.120290763182101,8.025313619039684
5546,6.243234427210513,6.906784808227692,6.500673865355675,7.3503427463920525,8.22493265377029
5582,5.7719083037038015,6.457617020162228,5.719458954041209,6.973973638401008,7.7531470381978815
2343,2.321406847234633,4.998157772585143,5.4184531877880175,6.379122036566183,6.877574383280575
359,4.438525108579143,6.833279546905332,7.167701237087113,7.857469181459326,8.495297214592018
1601,5.519659295915618,5.1620393482554086,5.354130431367249,6.731554949193119,7.293697720601437
1604,0.0,7.050564746843678,5.433459960490331,7.170873105604183,7.8941055132901505
5180,5.548842594603464,6.122405086368578,4.655007420835263,6.251614824051287,7.195832273441956
4133,5.168493378711836,5.736572297479192,6.132768777805711,6.781454822865963,7.509176349280407
4636,6.389636457722005,6.6452210000630085,5.389071729816501,7.326722159876943,8.039521840182406
5520,6.144614726601657,6.738342050088894,5.351099551987006,7.047256317759695,7.889046925073703
3426,6.4098129743802525,0.0,6.169798999286979,6.81667016102037,7.599306186175388
81,6.365972041760872,7.708729430995529,5.894099758038862,7.585956320393707,8.544738317085866
4063,5.964119043712501,3.5371840908617425,5.666530488953312,6.608418891386878,7.279953116974156
4372,5.1127104187625525,5.932775550759303,4.927760802928061,6.839765475682615,7.385640268553674
402,4.122932019074013,6.562260461015063,6.393908429239002,6.971236991894559,7.7957864442424984
46,0.0,5.364432768754897,5.4980285108791245,6.664460039457074,7.122802140388797
3875,4.726945242914011,5.632644446822861,5.1956199683096935,5.9519177808051476,6.86099904497369
4517,4.816241156068032,5.994385277618959,4.889220672205823,6.778204524523092,7.334988402007745
3547,6.28187414647406,6.371594753068657,5.837030493800918,7.462582477042902,8.071274770816245
3198,4.784570814354383,5.66815529701305,5.217703662553791,6.81505868079595,7.314639379843715
4837,5.888600911648743,6.131900175549194,6.250148972341282,7.1671150344293295,7.875651256581963
1574,5.6702946304952135,6.048340976749679,6.239827401555037,7.1220114543064375,7.808826783715541
143,5.125688681724982,6.0923726655395205,5.3706380281276624,6.4746620037564995,7.293874455492763
867,4.866533950121998,6.98410502220265,6.449095069196826,7.410728150438112,8.158221325857298
203,5.782069796387094,4.93928249731768,7.0143740027640415,7.486372252697087,8.118856614845521
4421,5.273768493626624,6.2698346474123134,5.269969331032549,6.842085451492117,7.523691987300602
5343,5.143299644281426,5.642013448258568,5.372868097812333,5.826206575739907,6.912603507306957
154,6.667300244893037,5.689784965012348,5.350957253872216,7.513196295789473,8.046219491804353
2910,6.951504185912152,0.0,5.933358625700951,6.940957919809855,7.8054338746443115
5500,5.426710581316437,5.441074817902994,5.0734848898018665,6.132529987386586,6.980466561933719
582,0.0,6.14895962818563,5.989362339016112,7.073549339378808,7.623505084751512
2704,4.220977213155467,6.264654615906327,5.449535178290658,7.206110193490223,7.68296620047444
5349,0.0,6.3172368863068975,5.518616877410512,6.374735169706378,7.235734408198455
3482,4.802134019518916,6.220530526173959,4.976733742420574,7.163063941898877,7.629295534043301
3493,4.9513805668789415,5.524217116055963,4.446291680920603,6.001736608378586,6.778215907627152
830,6.085956210200701,6.308280574284828,4.851561404021991,6.6699675228042,7.550687530877581
4796,6.396862986327159,6.26463559202184,6.455104219267219,7.1461420597090415,8.01557504840116
4074,4.9004483350615,6.502670098692257,5.284826776365538,6.785237301158813,7.539175980904317
567,3.899140379597133,4.4810798007570405,4.237578730308009,6.14527945628487,6.507934213259058
3230,5.156062318967165,6.252192858749463,4.314282982587362,5.94837435717628,7.045358370976714
5593,0.0,0.0,5.998390507178715,6.781182476257832,7.156870624385098
36,0.0,6.396279443874559,6.462842231906861,7.7332281255703474,8.166628115589706
5197,4.800161145882709,6.088523197446424,5.2859410954799815,6.985660318855664,7.516357130264843
4102,3.352707172501721,5.336239159546593,4.94741146392922,6.254924365083668,6.796477289560273
4077,3.2492110246642736,4.7709388294409765,5.323497665078335,6.708316047179487,7.0605536162348095
2092,4.657383057435026,5.4449685668737295,5.7202462006868675,7.278553025015296,7.64387573838995
2488,5.149295180155008,6.010703289961011,5.013098923534229,6.7348175559785215,7.357964280899693
4359,5.748787707222662,6.361578777913221,4.658995272682999,6.4324415762175065,7.388445354220414
398,5.938749189435987,7.164093732353988,5.2450220694898135,7.633311564740024,8.274905046254341
5004,4.033178126984613,5.22413246835866,5.950356053217367,6.888123837032911,7.380000144779839
2672,6.101976769905411,6.135023619079349,6.26273137360392,7.468564640039964,8.065337487869455
4577,3.2910104226274,5.907484933312707,6.612618824869523,7.60358884796739,8.05244293899097
1898,0.0,6.595479922340089,6.936964505566124,7.940099551798516,8.426624950825872
2858,5.351952915713946,7.885758041229682,6.431137826545882,7.354323941968717,8.527337562848254
1827,5.0177433055556335,6.913250154464098,6.395328373849172,7.823797980099207,8.355144739461839
201,5.39612442655095,6.3827800196117055,6.174431728774673,6.629719860915456,7.623984018985404
5060,0.0,0.0,6.460936785190438,7.432483807917119,7.753048273825974
5653,3.893451619842711,5.858447307998171,3.928289977892018,6.042561572235981,6.766249316687957
3466,6.009255348116532,7.029565749180956,6.3443372717636395,7.906849212550119,8.480280213392698
3568,6.549207153161722,6.304412238682238,5.562410904191201,6.9545625260893935,7.844256398144322
1018,6.460921151763044,4.888015580548345,5.252901503017553,7.712953543349457,8.070155807397112
5439,0.0,5.3009139923953015,5.816962339366159,6.774223886357614,7.250969026184343
3049,6.057041591293764,6.87092530573142,5.400016186372872,6.902370808705298,7.86480016307531
2380,0.0,5.216076411164126,4.242477169723796,6.148468295917647,6.578959502800441
4312,0.0,6.00689488476334,4.770430354853751,6.731161288320908,7.215467893931925
1555,0.0,7.2644012225003625,5.656655925910934,7.120460540410532,7.989472309856477
4438,5.8049843551651685,6.488900933754955,6.389753971467051,7.347067715073682,8.050097330511573
4225,4.681112189563248,6.853774165115624,5.996675944158515,6.7811030278566875,7.7559684346445055
2730,5.103639787544497,5.78986842356933,5.582367852765769,6.560167492904157,7.286657359697579
4458,5.643713948190081,4.385271364838771,4.93942568173946,6.424836608469153,7.017900330472117
2357,5.9570542453512685,6.057088416541946,5.925965564875287,6.826035332195799,7.652911247902763
1669,5.926685997165802,7.332480383528853,6.867204081126489,8.421967808016596,8.91020507905459
5438,6.013764054602749,5.651752066561817,5.606353384880209,6.589833906135789,7.432850604544336
5075,4.896570337808283,6.288416025566912,5.323205082055815,6.802794683345637,7.481290878114397
2767,4.092342559551428,7.081305143388968,5.335902126875308,6.279459070741807,7.594663034752062
4099,6.419212863456603,4.931519934080711,5.328458523460023,6.846751835421804,7.547528053775268
3583,4.336767728268267,4.634728988229637,5.073860453151297,5.799637960299723,6.501935107846557
1349,0.0,5.2533200006172995,5.362558968609502,6.759150856860093,7.142337162437178
2513,5.914475505579847,7.344137489725022,6.113306002891867,7.795037297288227,8.475289361923496
146,6.766088022648575,6.494389038977714,5.209103566003207,7.4473374415148,8.138725355203002
2322,3.5484673003971916,4.731362211225852,5.053247684900132,6.24296229191872,6.704561402975547
3140,6.186044001297439,5.958243798116312,5.821802519260782,7.308221245511983,7.900988533302432
1879,5.499542453761223,5.49827417088691,4.833022633030035,7.4024271302768945,7.719307523920704
3575,4.533888983983128,5.1631846925565394,4.911551335872356,6.435942013331691,6.9320185311178175
5126,4.611649152085801,4.918812360109403,5.667982570525013,6.440228579611294,7.047943217564549
1946,4.431173877940127,6.2673523396770525,4.37260741275739,6.040587989067534,7.009860501919291
1240,5.530817012786272,6.583146393708148,6.3791898987381375,7.444201864776588,8.093013044373205
3816,3.1751329019202816,4.416186486320586,4.265773677849632,5.639528357516422,6.123062822464727
2859,3.6661224669913195,5.691507443780589,5.5209808026253695,6.6085133143614065,7.188186124719724
2393,5.549970626307962,6.23687826706792,5.2199232991200235,6.2050223011185945,7.276307409066763
3158,5.521060837840906,7.635448803294666,5.8436313697726,7.489590938390816,8.401007629119578
1817,0.0,6.4590433638706894,4.262679877041316,7.310977874537523,7.698070004284822
1328,0.0,8.469610897477766,5.54903717363235,6.9134888108298975,8.704236914545524
1670,5.001998100700591,6.001192080866492,5.706678277768227,6.353517503577702,7.261927092702751
1339,3.5720646995221013,6.130813360678926,5.2758161012015234,6.811376528459425,7.375299636697072
5110,5.539300835990577,6.710839746284808,5.820231287299447,6.926596660115495,7.7951649389036834
2860,4.770599875111828,6.058796039268267,4.5673644712521915,6.6038218659443055,7.227698808890058
512,5.10388274187028,6.829307132652995,5.217486848633488,6.783608286239255,7.675049359509536
3517,0.0,6.901878041809262,6.33402535356975,7.729735331385051,8.250766285585671
5628,3.0445224377234235,5.9607475744459215,6.019249933115917,6.7330685029361215,7.412697630189786
2449,0.0,6.038920488264277,5.102119984218434,6.975170907274734,7.409469519879665
4470,5.3701728036484635,5.726912892045054,4.8321463833224785,6.491299999574069,7.173023016596744
3236,2.6823904543216326,4.448399410038141,4.448633328167864,5.683409684848264,6.166614616816911
3224,0.0,6.686721999477285,5.863915226161008,7.3674433857003425,7.914021989069915
1913,6.141951380381918,5.401234900554723,5.279898781024018,6.6434120576705995,7.407135655063387
5339,5.14644741720991,7.21978844229775,5.9434028675292065,7.857883027116275,8.412341435207264
977,4.76251575671187,7.228250561080209,6.174598274002495,7.5505192771926914,8.262035100003038
1921,6.871215768191188,4.103964805599091,5.78000250056761,7.253222652072605,7.922300941531796
5618,0.0,6.1973805527555665,5.815741174342255,6.965080345601407,7.541152455136308
2321,0.0,0.0,5.151034714398597,6.112973964505179,6.4350119000474075
2218,5.7623029234682095,0.0,5.380219882167671,6.348946665193996,7.007636812391706
1806,4.0402403032289,4.3466584908360915,6.407952018497883,7.344053458012698,7.733981249757585
1568,3.9433278552565594,4.861206780604327,5.2235399395902125,6.292550139701777,6.806707671572462
617,4.3802751016350765,6.722497415455897,5.330978148787585,7.0029654537861274,7.702682573203534
2197,4.544464310870698,5.8700593342813,4.896943876343125,6.709767647549045,7.243970339679314
2063,5.566281308133714,7.327287644301736,6.281799347962514,8.007716657219543,8.57894846791934
66,4.492673154760945,5.6936311235998245,5.4247297289024745,6.822861657963508,7.332297260895038
2861,3.3686741899565957,5.008833672149628,6.58058365724388,7.494430215031565,7.899053292795434
3892,2.552565298261815,0.0,4.7884912431151285,5.1995462044480165,5.743483841507753
2792,4.36118596880203,6.3766419102694245,4.982647257556087,6.424561034828462,7.262607562884781
515,6.596217576905332,6.310245497411753,5.773463997857009,7.122237428417223,7.951689604359469
104,5.059425458265689,6.653391921723182,6.341980563731131,6.906164013590645,7.822540878712988
4961,6.0619230107565425,6.060407417344892,6.074057845411836,7.765072774751588,8.201391440687084
5279,6.335692345744957,5.321936232146671,5.9192701275594946,6.6701958159335675,7.563631444491613
710,6.246629884444928,6.031045772192104,5.981843412063928,7.684480449197179,8.160498247277504
254,4.458408804592689,5.771752601095469,5.32598117053051,6.555086585010803,7.179970859500003
3981,0.0,0.08617769624105241,5.094424819825939,6.090789384651463,6.403524527827103
1787,3.6566144935266607,4.794136285500715,6.352263475720253,6.988394731644883,7.503454997376117
4546,5.577992468597901,6.097737146690776,5.254104211871711,7.000771921548657,7.59850959893327
803,3.1276373444339294,5.9648125161105545,5.60642687106484,6.5059335257887705,7.208282004543978
1181,4.7008439360563745,4.983743598627941,6.8522108560754535,7.445230623342884,7.976152316660028
1511,4.7797115554630825,6.576608835116272,5.175867206791472,6.674927486409782,7.497434596131946
5485,4.5966338549658055,3.597586195667545,5.479137797215724,6.419783179345582,6.893828753534188
2909,5.352710850378369,5.2387265851343985,5.526766816652428,6.794160958397208,7.339901265671632
932,4.997414955925401,7.411550245496835,6.151178295762409,7.927793225844144,8.525675117958627
3084,0.0,5.239416258627876,5.058281947563608,6.178898015788113,6.717006311103798
3540,5.4252583399891865,5.666322876495818,6.1576355496612,7.144367716243311,7.719707195307333
1571,4.883937641050299,5.3781908291312,4.9923355369248235,7.252797828191112,7.552295028675902
4451,5.6808208630188535,6.668837973551887,5.0292607582194195,7.212471443989697,7.858149808745495
3585,7.7020094417390395,4.742232836376432,6.077091633075418,7.262888034359165,8.339646616230633
721,4.977560986366827,5.843602386365597,6.01856888329999,7.013087794247956,7.605496888968818
3003,4.721084810584447,6.461858725079634,5.03760174232607,6.868598563780942,7.531145010125619
2980,4.162626069638506,5.352189832012527,5.7535879961917065,6.743446513388821,7.26969334834572
734,2.7447035187502458,4.058371901763283,4.759006530702958,6.3117529578085545,6.6040522198095095
409,0.0,6.400988075343647,6.286742696181392,7.689764622769758,8.108833899194737
543,4.378771341953209,3.909820581872946,5.1705408116058775,6.925850567251228,7.186068601429818
1277,5.230573714461516,6.734686780300233,5.037731519757957,7.226296279019902,7.845502172271893
3631,0.0,6.619966534174397,5.557908558833292,6.3666250749512905,7.371042654604706
4223,3.2055879305412653,7.336220511319362,4.986957166741679,6.3474942829447265,7.729348443366718
3211,0.0,6.5171245947074254,5.557329866276488,6.547731878070505,7.397206080200431
1950,4.974247896643866,6.908674856041522,6.385885559753825,7.8210695856943975,8.349612058796785
2984,5.970853593203857,5.302060352826872,5.254104211871711,6.67467502172194,7.360758974713668
5513,4.785322725497206,4.832305758571839,5.505046942593991,6.300969264070235,6.94048380960422
5331,6.641495436594299,6.625392368007955,5.8544986920348245,7.911536606335731,8.432641332784653
4124,4.87336358185601,6.9747688596313475,5.190509413913731,7.502230635738712,8.06737172527699
2807,5.939012687105558,5.625280246501244,5.03967616288067,6.957326090747883,7.527874673008527
3453,4.898212864681969,5.003543540282499,5.5465436982297085,6.6757853898978,7.1924152896015965
2542,5.49141399650995,6.522401574023394,5.3382589736409845,6.722196487995197,7.579985211286694
935,4.541484634301958,4.735496447663666,4.692081557977388,5.797029922430225,6.466377978524724
4068,5.166555835365783,5.877735781779639,5.819014110109291,6.9876287415653,7.575123006554596
2595,0.0,3.8632528410587166,5.5291115767927685,6.345864404999985,6.765811458040169
239,5.522580291130164,6.1804927307860575,4.850231772603232,6.5156899909369885,7.335594867733308
2146,4.908233360478175,6.4053937336282765,5.336624200702623,7.131066816185927,7.694174199502527
1945,5.442071330192733,6.2566709227945765,5.285282784277578,7.095876650951962,7.674984359927367
5655,4.830870466083991,3.51631018876266,5.0952215105376055,6.301666140989632,6.762382625966383
2026,5.750157025166102,7.3162158960701005,5.5576385439808345,6.720811054102738,7.973995879618942
3754,6.299757743463871,4.828793622139152,4.837392401235505,6.258088955033728,7.181485475065857
3829,4.915518428938784,5.544591335251101,4.370333536082836,7.235028188390625,7.5259040911032145
4570,5.249074599969585,3.3864220960800018,5.166156462945699,6.288973180377496,6.836033687923927
4928,6.588802673446452,5.802329833380782,4.7890738239646975,6.367002951973994,7.471636243819216
107,4.01041932728434,6.353169320220832,4.632785353021066,6.866756185447444,7.4319570419813665
4890,7.164310395281488,4.7978545298175925,5.006560336054227,6.84599688969419,7.824134006984519
2269,5.251854492137696,6.274780853456326,6.133506496985151,7.3472094904887735,7.912730653821941
4392,5.7676332593572734,6.723640114635407,6.024173721517688,7.353222845882873,8.046594184968665
4938,5.1275883557898885,6.476479933974155,4.6430438384161725,6.594769073666238,7.4087790208758655
575,6.119131904838342,6.517700814573405,5.248391557778311,7.272447002499676,7.922558331059638
1095,5.700543902805682,7.0881917267406935,5.1934567259318625,7.375850839021065,8.092792939639146
3545,5.116615617633488,3.4907333469730104,4.20960590255719,5.784163586603014,6.3784601389324855
2599,0.0,6.0552371500050475,4.497362233353786,7.552525959801723,7.791386446216003
96,5.783301968554202,4.556609995372715,5.840583516148348,6.798654443708588,7.4131924108672305
4280,6.443336028030303,6.259849114667777,6.02596258751555,7.5919727077209185,8.173265229823643
945,5.352994927838733,6.487440457623638,6.291291323193151,7.301215279962869,7.967983571018713
138,6.518099541605734,6.190889011801598,5.835950438233619,7.422582884127426,8.064104887965575
3191,6.52159267312847,3.5959414584546674,5.183243158702571,6.496337488764548,7.34863900965402
2465,3.857144343918157,5.646718174034524,5.962370386903605,7.254163702084918,7.663971151009065
2949,3.9276994848131537,6.821107472256465,5.242963206415959,6.260708935304855,7.425125440466462
2486,4.663250397064616,5.411378158832051,6.573093402669373,7.200954603369883,7.776203597429207
2310,0.0,2.802754136571508,3.2902658209548736,6.9665617784270575,7.0048003166862385
1518,0.0,5.765347830314356,4.818990409841417,5.577992468597901,6.558807545959143
5366,4.713037556857098,5.375139509149322,5.0537586384783415,5.578974824062854,6.614417241674197
5089,3.8460968553119783,0.0,4.460953335227681,6.137770249697566,6.3875524934035495
459,0.0,4.638508245598602,5.327779076697657,6.369678355308832,6.792613751469205
2261,0.0,6.2945831114968085,5.1570417791900836,6.99117688712121,7.495697487342301
2147,3.2256528091472245,5.323107535355256,4.614129927359564,6.352977767686964,6.8049359761506105
3102,4.574195381688661,5.96901441827039,5.39630577487624,6.4290741085427126,7.189363945585532
5626,5.121580188047981,7.335705687309372,6.047821250775306,7.4681479079555535,8.26185180868421
1333,6.892519806339361,5.4628991668639815,5.316059048024194,6.9219047020865565,7.797903247305094
3722,6.177155421371539,5.438296676601476,5.359647621699644,6.997650826084963,7.608563042208693
5034,5.403442854589037,5.313205979041787,6.063133833798343,7.023001766986524,7.587837483212645
1615,4.642080540008188,0.0,4.626735963902652,4.9940315449294745,5.862124359101927
5479,5.078605420535523,5.7614537199385865,4.920491744243289,6.67449825850843,7.2473512032358824
1661,5.102788982266801,6.972015636435777,5.351478914662269,7.394910967045437,8.028275819699127
4731,4.331916850188431,5.1816711844287155,6.373166194164094,7.104070137911093,7.627490835013538
3479,5.718933778423545,5.994609596252055,5.242170205925036,7.012259428062755,7.601941919116744
4630,6.0722146967930914,6.137856635323052,5.448675148136593,7.58049564976442,8.034550018624039
3639,5.606500351849647,4.938996066954104,5.743579944530268,7.088667509809286,7.559721025431156
1765,6.5815541138505225,5.904898525478385,5.344819200199456,6.602031428029591,7.6165789389270895
1382,3.7305011288047565,3.501645852958961,5.3576705922475485,5.825144284040968,6.434241496349887
483,4.6149224774307696,5.351668542045031,5.3973026032324585,6.4848336892244784,7.0773967826187185
3748,4.0210567664522685,6.255423692921966,4.925367850116552,6.35581247824495,7.1601935199933395
4668,5.241482429795498,6.051806776114143,6.3358518057075575,6.520164469550775,7.52508456476511
147,3.899545483917034,7.278442589554357,5.9115551638796795,7.372608165900305,8.147916318528981
4701,2.6354795082673745,3.6214032889890224,4.263102323009719,6.19303710849405,6.411325535499879
1943,3.4094961844768505,5.755963708042545,5.517131559701017,6.207361908083218,6.992675303952177
1977,5.293706753990353,6.350536615646436,5.1934567259318625,6.39577899345875,7.344899916346091
247,6.414622214747063,5.465990490336171,6.613652638727434,7.30483196914918,8.031674625576755
5430,4.399989335048054,7.037299985322892,6.5239293459774546,7.909629034902035,8.438450804625612
4431,5.477216406540661,5.062974707776831,5.061898588033797,6.433213367293392,7.068427504371035
5516,0.0,5.561604282165097,5.873187639516928,6.811244378601294,7.327530835763628
3994,5.004214726293333,6.520326533360072,4.080583646972063,6.729776279622301,7.450649174993519
5269,4.574195381688661,5.093934232951564,5.791365910211346,6.987637973854308,7.419140746006643
5272,4.138201945285877,3.1633631149379418,5.208447362118994,6.1253614979079725,6.584045257742892
3893,0.0,6.774817995554076,4.791483764051582,6.648194082247012,7.4761269081314365
216,5.274434426084705,7.611817671282588,5.657424350678053,8.007739958823857,8.61336845147617
4976,4.056642695038089,4.9578672285576,4.849213801410043,5.842500393968023,6.506307092231907
4353,5.327390614033744,5.983684359789018,5.112590016619249,6.519840263116858,7.275428519317764
406,5.015755496790828,6.467652141168362,5.1005978675739865,6.530498547137562,7.40342665497645
3556,5.209158230228218,6.747879911018012,4.983538126211887,7.120969699218462,7.789798192340616
2515,6.000275615386532,6.157931921228635,6.030516976871638,7.304045089154849,7.928485302317378
814,0.0,3.899747974552533,5.286801310586789,6.960537464421106,7.169580936888691
1891,3.0421386463681466,6.087274601953957,5.489392168336741,7.210907075837609,7.627739113495643
3687,3.3748534063225533,5.700042155040477,5.780990398894434,7.050079154194332,7.496724577630543
5174,3.4818552846796096,5.685245046657743,6.7859717520203455,7.588338867093276,8.066012886576686
5548,0.0,6.24296229191872,5.640274533399818,6.880620436574818,7.477123358360237
725,5.725152500392394,5.721622392784532,5.2049403170427375,6.917230249344655,7.495858560422616
4780,0.0,6.158524400985275,5.253842876446207,6.4521278156809085,7.1670996034021615
4486,0.0,0.0,5.220355825078324,6.184066413309492,6.505724267608255
5313,0.0,0.0,5.995805113206402,6.703188113240862,7.103108223874785
5501,5.728507607043,6.702562150495889,4.472210058731861,7.0348459747766725,7.75879043269477
610,0.0,7.731338441321782,6.1246396262603975,6.860611259173321,8.212725695328
3818,6.357218154979918,4.642080540008188,5.701780471985527,6.814389208172679,7.543093245742479
979,5.1317313541401415,5.038509830862235,5.73324418480582,6.992730417578117,7.449038330231253
445,3.8312466954008575,0.0,5.015158382823841,6.84513491700047,7.033594663821285
1471,5.655047308974326,3.9184026123921853,5.03999990272616,6.8422456197759365,7.261302336179521
1005,5.63984821536011,7.603110021084082,5.800061881577835,7.0853573833259675,8.244730711161141
186,4.115453525432336,5.355548000002308,5.9941858410266695,7.152237532127699,7.574614950780697
3532,3.674019591206912,3.43204984514492,3.693866995624976,5.135033438631218,5.625532603335143
694,6.1159362746188215,7.713498733844472,6.236839147263514,7.91077768206524,8.687126665118678
2219,5.399564433564321,6.257073541740363,5.071040283952219,6.633015755899253,7.4140365929953775
3839,4.997617597014952,4.249637446628136,5.520260197285729,6.873039602893642,7.265933093045616
1143,5.477926915838518,5.264708875374207,5.69645569926974,7.098945723995104,7.569535623792581
4987,6.361198845260347,3.09874002362822,5.358941988364472,6.592702009734224,7.339771434322372
4916,3.4534735262275262,7.421620279160551,5.213630558380843,6.9486380716541465,7.981336897925002
572,5.436556410771803,5.822483607251103,6.617496556483573,7.2818535513408005,7.925233431251675
4132,0.0,6.237855765141883,4.113656873254474,6.285122478494352,7.009824383885553
